date,France,Australia,Germany,Japan,Switzerland,Britain,USA
06-2019,0.07927396429727884,0.04498626583128118,0.06938858754085397,0.047643588058590924,0.07026755325837408,0.04006846310264156,0.067279
07-2019,0.02094222987773442,0.03606697687612492,0.010018338689163131,0.033051510253854666,0.05071466303849281,0.022259523241973223,0.011854
08-2019,-0.0003598757339322578,-0.004250192103067096,-0.007930012693063704,-0.010562596647658462,-0.008975981261953647,0.00938641511056737,-0.020339
09-2019,0.06467846987975479,0.024851174347948035,0.06760453186995774,0.07710075233203229,0.033826224748768396,0.08477559516306166,0.016033
10-2019,0.05138481922806182,0.038488994685897504,0.07011263566197423,0.066805203381334,0.022737186629066652,0.043014413119810135,0.019257
11-2019,0.06894809987628314,0.03740216647462957,0.07075192727761948,0.03832393831600278,0.0714969691420666,0.03315555243565904,0.034999
12-2019,0.02987087987724113,-0.013822155663888891,0.022964514608694753,0.030353478406257572,0.05248885609801668,0.018542478176832633,0.028489
01-2020,-0.013505698969552893,0.021280711729484425,-0.008339336918145701,-0.004179372128546799,0.01722886236821175,-0.047044655073140595,-0.001728
02-2020,-0.04751763446315227,-0.14326378488611036,-0.05366806816338909,-0.08676104450367794,-0.04522152418334546,-0.1403755370371872,-0.077918
03-2020,-0.1544659064878281,-0.19065313807878648,-0.1415178611469593,-0.04607813260521332,-0.07086651369140018,-0.13551000203368802,-0.141733
04-2020,0.05502731440197417,0.13294616929054337,0.1048391185499511,0.049063840147301585,0.04646860883991444,0.03981567848338674,0.129674
05-2020,0.06740435690650437,0.17871189813933985,0.09428763399402507,0.07066586036647549,0.04215594078929663,0.0932014167238211,0.053739
06-2020,0.0846775822369098,0.03043488905411129,0.08080285554092848,0.0021049330899793883,0.059578684277644234,0.023890248725017216,0.025299
07-2020,0.008714612127551757,0.001736287132233727,0.029601137858400794,-0.035522129321643225,0.037111049981681576,0.009123102527475058,0.055532
08-2020,0.004254897650889378,-0.01668559000555936,0.01931102137534957,0.08103531226434302,0.008601720371933297,-0.010025359717070748,0.068442
09-2020,-0.03451435085197729,-0.06710685260091154,-0.024700195800586133,0.018365595301277793,-0.004839750711249202,-0.0246699867582304,-0.035056
10-2020,-0.051643219517949146,0.02004961697215668,-0.09870976626737182,-0.025479783000261214,-0.06844066564367568,-0.05312245735457877,-0.020178
11-2020,0.22203257549955224,0.13819558582699454,0.17687381137943214,0.10768656229166207,0.13207966471959542,0.15922130802939383,0.123707
12-2020,0.025559881782766025,0.059647230947786456,0.05006184433059624,0.03269434815523742,0.03135929696565376,0.05227291838688419,0.045048
01-2021,-0.03172592690161913,-0.009589021022867517,-0.004825454164139598,0.00488238277258457,-0.014477740170323883,-0.005577813082279226,-0.000631
02-2021,0.012652132525362347,-0.027022511969951202,-0.017256277840027368,0.030090806456025243,-0.05146837997652243,-0.0008127043170318426,0.029196
03-2021,0.07211389444058514,-0.005220632933664593,0.08395122454718151,0.054962820816425784,0.08390874389711289,0.03200828424628033,0.030573
04-2021,0.07911408617853444,0.042615352416794705,0.04316025542844937,-0.025416872208634422,0.05879075974392323,0.044572544771987355,0.04819
05-2021,0.04900405892316695,0.012901707417886543,0.039189341852352455,0.012949365373804644,0.06950897581004856,0.009382459979646818,0.007092
06-2021,-0.0036763573942723005,-0.0038851254172159733,-0.00220587555277707,0.01657581739023173,0.026311808892909294,-0.014692759361116248,0.023422
07-2021,0.001799421018997105,-0.013394632104791193,-0.0065257677289691784,-0.021480052988258502,0.010762687981505259,-0.009809480403355497,0.011828
08-2021,0.01821679722785008,0.04460402242552475,0.03734946018203844,0.03304628738593418,0.02788021361108961,0.021713205351269194,0.027146
09-2021,-0.01586895949887146,0.030744205681096037,-0.02325785207156339,0.04283405053898315,-0.036515852118672476,-0.0022970438268994364,-0.042243
10-2021,0.053366669394276256,0.0053997494613873265,0.013976338008736766,-0.011364586291541579,0.04261021708736923,-0.005449078087707782,0.064651
11-2021,-0.00549690137589931,-0.0258215289636895,-0.03224695753515627,-0.03437002622492524,0.007439295599134477,-0.024657649677728544,-0.018351
12-2021,0.06807850457085785,0.01871002811497946,0.061393590586292124,0.03228314344515859,0.07090423654177413,0.06354014816079723,0.033341
01-2022,-0.011374940439502934,-0.04960633335089615,-0.008604385930637615,-0.04781566664898418,-0.055355934316097644,0.007527805363481965,-0.059823
02-2022,-0.056936791602238745,0.06906877477244566,-0.0666144115931151,-0.0008753597721788964,-0.014870932264280268,-0.02852732423808879,-0.021838
03-2022,-0.003948862542658693,0.07142804648391521,-0.020270231673487737,0.04805923977188631,0.014509790631007102,-0.024969817578481934,0.030506
04-2022,-0.02854053545369528,-0.04019272697083065,-0.02996321016446879,-0.012390092524971696,-0.012280523351871908,-0.03913106962004509,-0.089387
05-2022,0.04143788918066049,-0.06315355328659933,0.06414235440609728,0.017266403544541453,0.0011780410270808561,0.021691324463493755,-0.002113
06-2022,-0.06361976797555513,-0.11168737690203445,-0.1119662618389734,0.0022409097148191615,-0.037692243430914596,-0.05856287272683691,-0.083998
07-2022,0.14677506304428212,0.1306212194077816,0.09656536482691092,0.0644399657739938,0.12537025634483967,0.0858782084217482,0.090351
08-2022,-0.04549518158158217,-0.020978422846019584,-0.053532323461341624,0.03920223837979531,-0.02972660829372431,-0.06146818627188866,-0.036233
09-2022,-0.006124451494497585,-0.07522268894592266,-0.02732084688676406,-0.01929440831723861,-0.06096276696691194,-0.029859464928856938,-0.091323
10-2022,0.13397929609637593,0.08393759949990653,0.14264502334725915,0.08996062965076912,0.0948962674844942,0.07122858000627819,0.077394
11-2022,0.17529633953658286,0.14638847611691053,0.1785829247234455,0.07119929923232471,0.13835639002592293,0.17725988712441032,0.052354
12-2022,0.008300508457657507,0.05629006608644116,0.010853685223069287,-0.002157086029659916,0.03661619867474841,-0.004075289039763064,-0.05712
01-2023,0.0786748072605814,0.029243671154250306,0.07537612909766267,0.08593043394405842,0.06292487306323613,-0.0003072102745751426,0.071823
02-2023,-0.0025815006403486773,-0.06640090107390861,-0.0036318925333522767,0.05694645911669216,-0.014486030805738515,-0.010380496751443147,-0.024666
03-2023,0.03940673794133587,-0.021221500612982336,0.03965498576108595,0.06569630493810585,0.08376042974657416,-0.004043418051720038,0.02395
04-2023,0.04959456915795735,0.03315177808558256,0.03230825445781638,0.0770575794854117,0.06979869335344091,0.052321672158414545,0.008976
05-2023,-0.02537014883255506,0.026567652161033184,-0.007203946987854648,0.08250931424453778,0.01083513638139677,-0.03655645795665263,0.000708
06-2023,0.05345371536900756,0.031137612499822165,0.04192108544311912,0.12783258179548618,0.04445341118016355,0.000658226583325483,0.066183
07-2023,0.019206102201879238,0.007177680753478466,0.0331888316737885,0.06782604815563831,0.03172042391736474,0.006215475859849384,0.035618
08-2023,-0.03309186707393408,-0.014235104320510672,-0.035889303567782194,0.05894358801203181,-0.007549164506629791,-0.0597427596844734,-0.020608
09-2023,-0.05515778395235482,-0.02842209567566234,-0.05086236484335682,0.05940824788744625,-0.014310321900875889,-0.01739899955650115,-0.047391
10-2023,0.016336810818185832,0.03831608875279113,0.007334736280680598,0.025337396194760498,0.006052850704140855,-0.005338665763698236,-0.028865
11-2023,0.1040119003532487,0.09843810219734617,0.12553661514692194,0.11024302972246924,0.1354211701501964,0.07423621430691352,0.092053
12-2023,0.05970530227424198,0.08520542346409532,0.05053442669289687,0.049690951651979676,0.06911933262023329,0.06617611232467935,0.053604
01-2024,-0.003277452675943815,-0.022657628807365215,-0.01770688899544892,0.12405031408300315,0.01185223869184393,-0.03945590564429491,0.007561
02-2024,0.0473732712283188,-0.0035391401743360973,0.04326221200480718,0.1005270573535566,0.008323748280789633,-0.006527306377473341,0.050584
03-2024,0.024868388085904636,0.03927066565495041,0.03952541858930769,0.09353052420097407,0.039753354140174446,0.027969665933060828,0.03245
04-2024,0.013708446857188639,0.016663991095904107,0.010840545903334275,0.0379892695876386,0.04106124664318478,0.04373168011063244,-0.042724
05-2024,0.018615539985755714,0.015495279649181626,0.0331509834252246,0.057277068476923376,0.12286619747664451,0.027803150083291595,0.046553
06-2024,-0.02498923600276537,0.030772313658582018,0.02637211914020343,0.0664343278860755,0.05821654494636841,0.012719251863776204,0.026073
07-2024,0.02658349496809298,0.025126227801545387,0.027684820833073776,0.04684250515381749,0.09042182013722777,0.03166464517204237,0.019878
08-2024,0.04575477982118392,0.02686216822813936,0.04556190294718854,0.02362141127502526,0.04097416768925943,0.02522804473727569,0.021572
09-2024,-0.004056431600132027,0.022467351217282383,0.01320354212156194,0.03257307281248145,0.008317370429847815,-0.04273709752370414,0.020969
10-2024,-0.07713382430573934,-0.03280287019790962,-0.047122377589804976,0.06025636905840692,-0.055352543838864565,-0.047492501601002046,-0.008298
11-2024,-0.027395107294715393,-0.011881315103488665,0.012894771916874603,0.03438317134487545,0.012533767624325565,-0.004876135563163464,0.064855
