date,France,Australia,Germany,Japan,Switzerland,Britain,USA
08-2015,-0.0701181064101839,-0.10325471713571743,-0.06833965826902721,-0.051508465438287354,-0.060192954250727904,-0.06994266928032289,-0.059926
09-2015,-0.037435842170642,-0.007467905940827024,-0.04659612581412176,-0.07072154049467094,-0.0277908693374449,-0.018345598355804515,-0.033756
10-2015,0.037334079986659274,0.036038026364771714,0.057657514485337735,0.07656339789899769,0.007375502219923558,0.030749947574304715,0.073937
11-2015,0.025010571542467774,0.00853226309208921,0.05311631540831763,0.026332878208959132,0.020454390558488855,-0.007949435342650024,0.002404
12-2015,-0.04409133060604742,-0.004887037088105117,-0.044582273061985145,0.010480078767309164,-0.029752346140135666,-0.05144024657632096,-0.022209
01-2016,-0.01863864934531112,-0.036168947034475596,-0.05653151602012518,-0.03720340767695629,-0.02942401200595235,-0.03742280465994918,-0.057085
02-2016,-0.011918331045764785,0.03103884357315012,-0.020645788615420546,-0.07327969842438531,-0.024732083237460123,-0.002550298833801201,0.00062
03-2016,0.03092464645612103,0.06964638734983475,0.06378152641527346,0.08055736738303088,0.019716932079716587,0.017790703132262164,0.070491
04-2016,0.011659699665339085,-0.015965499782063075,0.0003506001996427255,0.0001292979017988305,0.010891578517101541,0.021290127182589158,0.011718
05-2016,0.021614929301615682,0.04130507565003172,0.015983852581840763,0.06368484466771052,0.03839946240207692,-0.013753102531713468,0.01434
06-2016,-0.0665387514740503,-0.004732282014419109,-0.06794605995648018,-0.07976828650126133,-0.031130132053504456,-0.06593437510916889,0.002947
07-2016,0.06025869062734324,0.07660682990811907,0.07749539785252013,0.08901904399298766,0.03617738680763316,0.037248060673005456,0.038815
08-2016,0.004467910089541727,-0.018507099504654678,0.01865525417056202,-0.00574430866450637,0.012060236928880252,0.023979198431613558,0.0028
09-2016,-0.014980918418060596,0.007208856966903987,-0.018375595902506703,-0.01479773103098092,-0.016833095784330454,-0.052654107987852194,0.003013
10-2016,-0.0056368264437925975,-0.03152059324069667,-0.015929785625460435,0.005372246783702295,-0.037584052080315344,0.007971054055255555,-0.021544
11-2016,-0.015371025833566976,-0.0013118443051308715,-0.030116170293915445,-0.01900972648369137,-0.010151404866610925,-0.019983669908730017,0.040488
12-2016,0.07070109817760883,0.05738156299819197,0.07830423229194161,0.046359711450739916,0.04943260654950632,0.04014217263314146,0.018763
01-2017,-0.010647660919797852,0.018888994004471638,0.012146535596212926,0.018405773543241244,0.01719694604778632,0.00857343389376286,0.022153
